cathode TotalCurrent(SSE_n44_des) X,cathode TotalCurrent(SSE_n44_des) Y,cathode TotalCurrent(SSE_n45_des) X,cathode TotalCurrent(SSE_n45_des) Y,cathode TotalCurrent(SSE_n47_des) X,cathode TotalCurrent(SSE_n47_des) Y,cathode TotalCurrent(SSE_n48_des) X,cathode TotalCurrent(SSE_n48_des) Y
8.9486693e-11,1.7171432e-06,8.9486693e-11,1.6407715e-06,8.9486693e-11,1.60209e-06,8.9486693e-11,1.6866227e-06
8.9586693e-11,1.7148256e-06,8.9586693e-11,1.6386183e-06,8.9586693e-11,1.599944e-06,8.9586693e-11,1.6837883e-06
8.9686693e-11,1.7125168e-06,8.9686693e-11,1.6364733e-06,8.9686693e-11,1.5978061e-06,8.9686693e-11,1.6809661e-06
8.9786693e-11,1.7102168e-06,8.9786693e-11,1.6343365e-06,8.9786693e-11,1.5956763e-06,8.9786693e-11,1.678156e-06
8.9886693e-11,1.7079254e-06,8.9886693e-11,1.6322077e-06,8.9886693e-11,1.5935547e-06,8.9886693e-11,1.675358e-06
8.9986693e-11,1.7056427e-06,8.9986693e-11,1.6300871e-06,8.9986693e-11,1.591441e-06,8.9986693e-11,1.672572e-06
9.0086693e-11,1.7033686e-06,9.0086693e-11,1.6279746e-06,9.0086693e-11,1.5893354e-06,9.0086693e-11,1.669798e-06
9.0186693e-11,1.7011031e-06,9.0186693e-11,1.62587e-06,9.0186693e-11,1.5872378e-06,9.0186693e-11,1.6670359e-06
9.0286693e-11,1.6988461e-06,9.0286693e-11,1.6237735e-06,9.0286693e-11,1.585148e-06,9.0286693e-11,1.6642856e-06
9.0386693e-11,1.6965976e-06,9.0386693e-11,1.6216849e-06,9.0386693e-11,1.5830662e-06,9.0386693e-11,1.661547e-06
9.0486693e-11,1.6943575e-06,9.0486693e-11,1.6196042e-06,9.0486693e-11,1.5809923e-06,9.0486693e-11,1.6588202e-06
9.0586693e-11,1.6921259e-06,9.0586693e-11,1.6175314e-06,9.0586693e-11,1.5789262e-06,9.0586693e-11,1.656105e-06
9.0686693e-11,1.6899027e-06,9.0686693e-11,1.6154664e-06,9.0686693e-11,1.5768678e-06,9.0686693e-11,1.6534014e-06
9.0786693e-11,1.6876878e-06,9.0786693e-11,1.6134093e-06,9.0786693e-11,1.5748173e-06,9.0786693e-11,1.6507094e-06
9.0886693e-11,1.6854812e-06,9.0886693e-11,1.6113599e-06,9.0886693e-11,1.5727744e-06,9.0886693e-11,1.6480288e-06
9.0986693e-11,1.6832829e-06,9.0986693e-11,1.6093182e-06,9.0986693e-11,1.5707393e-06,9.0986693e-11,1.6453596e-06
9.1086693e-11,1.6810929e-06,9.1086693e-11,1.6072843e-06,9.1086693e-11,1.5687118e-06,9.1086693e-11,1.6427018e-06
9.1186693e-11,1.678911e-06,9.1186693e-11,1.605258e-06,9.1186693e-11,1.5666919e-06,9.1186693e-11,1.6400553e-06
9.1286693e-11,1.6767373e-06,9.1286693e-11,1.6032394e-06,9.1286693e-11,1.5646796e-06,9.1286693e-11,1.63742e-06
9.1386693e-11,1.6745716e-06,9.1386693e-11,1.6012283e-06,9.1386693e-11,1.5626749e-06,9.1386693e-11,1.634796e-06
9.1486693e-11,1.6724141e-06,9.1486693e-11,1.5992249e-06,9.1486693e-11,1.5606777e-06,9.1486693e-11,1.632183e-06
9.1586693e-11,1.6702647e-06,9.1586693e-11,1.5972289e-06,9.1586693e-11,1.558688e-06,9.1586693e-11,1.6295811e-06
9.1686693e-11,1.6681232e-06,9.1686693e-11,1.5952404e-06,9.1686693e-11,1.5567058e-06,9.1686693e-11,1.6269903e-06
9.1786693e-11,1.6659897e-06,9.1786693e-11,1.5932595e-06,9.1786693e-11,1.554731e-06,9.1786693e-11,1.6244104e-06
9.1886693e-11,1.6638641e-06,9.1886693e-11,1.5912859e-06,9.1886693e-11,1.5527635e-06,9.1886693e-11,1.6218414e-06
9.1986693e-11,1.6617465e-06,9.1986693e-11,1.5893197e-06,9.1986693e-11,1.5508035e-06,9.1986693e-11,1.6192833e-06
9.2086693e-11,1.6596367e-06,9.2086693e-11,1.5873609e-06,9.2086693e-11,1.5488507e-06,9.2086693e-11,1.616736e-06
9.2186693e-11,1.6575348e-06,9.2186693e-11,1.5854094e-06,9.2186693e-11,1.5469053e-06,9.2186693e-11,1.6141994e-06
9.2286693e-11,1.6554406e-06,9.2286693e-11,1.5834653e-06,9.2286693e-11,1.5449671e-06,9.2286693e-11,1.6116735e-06
9.2386693e-11,1.6533542e-06,9.2386693e-11,1.5815283e-06,9.2386693e-11,1.5430362e-06,9.2386693e-11,1.6091582e-06
9.2486693e-11,1.6512755e-06,9.2486693e-11,1.5795986e-06,9.2486693e-11,1.5411124e-06,9.2486693e-11,1.6066536e-06
9.2586693e-11,1.6492045e-06,9.2586693e-11,1.5776761e-06,9.2586693e-11,1.5391958e-06,9.2586693e-11,1.6041594e-06
9.2686693e-11,1.6471412e-06,9.2686693e-11,1.5757608e-06,9.2686693e-11,1.5372864e-06,9.2686693e-11,1.6016758e-06
9.2786693e-11,1.6450854e-06,9.2786693e-11,1.5738526e-06,9.2786693e-11,1.5353841e-06,9.2786693e-11,1.5992026e-06
9.2886693e-11,1.6430373e-06,9.2886693e-11,1.5719515e-06,9.2886693e-11,1.5334888e-06,9.2886693e-11,1.5967398e-06
9.2986693e-11,1.6409967e-06,9.2986693e-11,1.5700575e-06,9.2986693e-11,1.5316006e-06,9.2986693e-11,1.5942873e-06
9.3086693e-11,1.6389636e-06,9.3086693e-11,1.5681705e-06,9.3086693e-11,1.5297194e-06,9.3086693e-11,1.591845e-06
9.3186693e-11,1.636938e-06,9.3186693e-11,1.5662905e-06,9.3186693e-11,1.5278452e-06,9.3186693e-11,1.589413e-06
9.3286693e-11,1.6349198e-06,9.3286693e-11,1.5644174e-06,9.3286693e-11,1.5259779e-06,9.3286693e-11,1.5869912e-06
9.3386693e-11,1.632909e-06,9.3386693e-11,1.5625513e-06,9.3386693e-11,1.5241175e-06,9.3386693e-11,1.5845795e-06
9.3486693e-11,1.6309056e-06,9.3486693e-11,1.5606921e-06,9.3486693e-11,1.5222641e-06,9.3486693e-11,1.5821779e-06
9.3586693e-11,1.6289096e-06,9.3586693e-11,1.5588398e-06,9.3586693e-11,1.5204175e-06,9.3586693e-11,1.5797863e-06
9.3686693e-11,1.6269208e-06,9.3686693e-11,1.5569944e-06,9.3686693e-11,1.5185777e-06,9.3686693e-11,1.5774047e-06
9.3786693e-11,1.6249394e-06,9.3786693e-11,1.5551557e-06,9.3786693e-11,1.5167447e-06,9.3786693e-11,1.575033e-06
9.3886693e-11,1.6229651e-06,9.3886693e-11,1.5533238e-06,9.3886693e-11,1.5149186e-06,9.3886693e-11,1.5726712e-06
9.3986693e-11,1.6209981e-06,9.3986693e-11,1.5514987e-06,9.3986693e-11,1.5130991e-06,9.3986693e-11,1.5703193e-06
9.4086693e-11,1.6190382e-06,9.4086693e-11,1.5496803e-06,9.4086693e-11,1.5112864e-06,9.4086693e-11,1.5679771e-06
9.4186693e-11,1.6170855e-06,9.4186693e-11,1.5478686e-06,9.4186693e-11,1.5094803e-06,9.4186693e-11,1.5656447e-06
9.4286693e-11,1.6151399e-06,9.4286693e-11,1.5460635e-06,9.4286693e-11,1.5076809e-06,9.4286693e-11,1.563322e-06
9.4386693e-11,1.6132013e-06,9.4386693e-11,1.5442651e-06,9.4386693e-11,1.5058881e-06,9.4386693e-11,1.5610089e-06
9.4486693e-11,1.6112698e-06,9.4486693e-11,1.5424732e-06,9.4486693e-11,1.5041019e-06,9.4486693e-11,1.5587054e-06
9.4586693e-11,1.6093453e-06,9.4586693e-11,1.5406879e-06,9.4586693e-11,1.5023223e-06,9.4586693e-11,1.5564115e-06
9.4686693e-11,1.6074278e-06,9.4686693e-11,1.5389092e-06,9.4686693e-11,1.5005492e-06,9.4686693e-11,1.5541271e-06
9.4786693e-11,1.6055172e-06,9.4786693e-11,1.5371369e-06,9.4786693e-11,1.4987827e-06,9.4786693e-11,1.5518522e-06
9.4886693e-11,1.6036135e-06,9.4886693e-11,1.5353712e-06,9.4886693e-11,1.4970226e-06,9.4886693e-11,1.5495866e-06
9.4986693e-11,1.6017167e-06,9.4986693e-11,1.5336118e-06,9.4986693e-11,1.4952689e-06,9.4986693e-11,1.5473305e-06
9.5086693e-11,1.5998268e-06,9.5086693e-11,1.5318589e-06,9.5086693e-11,1.4935217e-06,9.5086693e-11,1.5450837e-06
9.5186693e-11,1.5979436e-06,9.5186693e-11,1.5301124e-06,9.5186693e-11,1.4917809e-06,9.5186693e-11,1.5428461e-06
9.5286693e-11,1.5960673e-06,9.5286693e-11,1.5283722e-06,9.5286693e-11,1.4900464e-06,9.5286693e-11,1.5406178e-06
9.5386693e-11,1.5941976e-06,9.5386693e-11,1.5266384e-06,9.5386693e-11,1.4883183e-06,9.5386693e-11,1.5383987e-06
9.5486693e-11,1.5923347e-06,9.5486693e-11,1.5249108e-06,9.5486693e-11,1.4865965e-06,9.5486693e-11,1.5361888e-06
9.5586693e-11,1.5904785e-06,9.5586693e-11,1.5231896e-06,9.5586693e-11,1.4848809e-06,9.5586693e-11,1.533988e-06
9.5686693e-11,1.588629e-06,9.5686693e-11,1.5214745e-06,9.5686693e-11,1.4831717e-06,9.5686693e-11,1.5317962e-06
9.5786693e-11,1.586786e-06,9.5786693e-11,1.5197657e-06,9.5786693e-11,1.4814686e-06,9.5786693e-11,1.5296135e-06
9.5886693e-11,1.5849497e-06,9.5886693e-11,1.518063e-06,9.5886693e-11,1.4797717e-06,9.5886693e-11,1.5274397e-06
9.5986693e-11,1.5831199e-06,9.5986693e-11,1.5163665e-06,9.5986693e-11,1.4780811e-06,9.5986693e-11,1.5252749e-06
9.6086693e-11,1.5812967e-06,9.6086693e-11,1.5146761e-06,9.6086693e-11,1.4763965e-06,9.6086693e-11,1.523119e-06
9.6186693e-11,1.5794799e-06,9.6186693e-11,1.5129918e-06,9.6186693e-11,1.4747181e-06,9.6186693e-11,1.520972e-06
9.6286693e-11,1.5776697e-06,9.6286693e-11,1.5113136e-06,9.6286693e-11,1.4730458e-06,9.6286693e-11,1.5188337e-06
9.6386693e-11,1.5758659e-06,9.6386693e-11,1.5096414e-06,9.6386693e-11,1.4713795e-06,9.6386693e-11,1.5167043e-06
9.6486693e-11,1.5740685e-06,9.6486693e-11,1.5079753e-06,9.6486693e-11,1.4697192e-06,9.6486693e-11,1.5145835e-06
9.6586693e-11,1.5722774e-06,9.6586693e-11,1.5063151e-06,9.6586693e-11,1.468065e-06,9.6586693e-11,1.5124715e-06
9.6686693e-11,1.5704927e-06,9.6686693e-11,1.5046608e-06,9.6686693e-11,1.4664167e-06,9.6686693e-11,1.5103681e-06
9.6786693e-11,1.5687144e-06,9.6786693e-11,1.5030125e-06,9.6786693e-11,1.4647744e-06,9.6786693e-11,1.5082733e-06
9.6886693e-11,1.5669423e-06,9.6886693e-11,1.5013701e-06,9.6886693e-11,1.4631381e-06,9.6886693e-11,1.5061871e-06
9.6986693e-11,1.5651765e-06,9.6986693e-11,1.4997335e-06,9.6986693e-11,1.4615076e-06,9.6986693e-11,1.5041094e-06
9.7086693e-11,1.5634169e-06,9.7086693e-11,1.4981028e-06,9.7086693e-11,1.459883e-06,9.7086693e-11,1.5020403e-06
9.7186693e-11,1.5616636e-06,9.7186693e-11,1.4964779e-06,9.7186693e-11,1.4582643e-06,9.7186693e-11,1.4999795e-06
9.7286693e-11,1.5599164e-06,9.7286693e-11,1.4948588e-06,9.7286693e-11,1.4566513e-06,9.7286693e-11,1.4979272e-06
9.7386693e-11,1.5581753e-06,9.7386693e-11,1.4932455e-06,9.7386693e-11,1.4550442e-06,9.7386693e-11,1.4958833e-06
9.7486693e-11,1.5564404e-06,9.7486693e-11,1.4916379e-06,9.7486693e-11,1.4534428e-06,9.7486693e-11,1.4938477e-06
9.7586693e-11,1.5547116e-06,9.7586693e-11,1.490036e-06,9.7586693e-11,1.4518472e-06,9.7586693e-11,1.4918204e-06
9.7686693e-11,1.5529888e-06,9.7686693e-11,1.4884398e-06,9.7686693e-11,1.4502573e-06,9.7686693e-11,1.4898013e-06
9.7786693e-11,1.551272e-06,9.7786693e-11,1.4868492e-06,9.7786693e-11,1.4486731e-06,9.7786693e-11,1.4877905e-06
9.7886693e-11,1.5495613e-06,9.7886693e-11,1.4852643e-06,9.7886693e-11,1.4470946e-06,9.7886693e-11,1.4857879e-06
9.7986693e-11,1.5478566e-06,9.7986693e-11,1.4836849e-06,9.7986693e-11,1.4455217e-06,9.7986693e-11,1.4837934e-06
9.8086693e-11,1.5461578e-06,9.8086693e-11,1.4821112e-06,9.8086693e-11,1.4439544e-06,9.8086693e-11,1.481807e-06
9.8186693e-11,1.5444649e-06,9.8186693e-11,1.480543e-06,9.8186693e-11,1.4423927e-06,9.8186693e-11,1.4798287e-06
9.8286693e-11,1.5427779e-06,9.8286693e-11,1.4789803e-06,9.8286693e-11,1.4408366e-06,9.8286693e-11,1.4778584e-06
9.8386693e-11,1.5410968e-06,9.8386693e-11,1.4774231e-06,9.8386693e-11,1.439286e-06,9.8386693e-11,1.4758961e-06
9.8486693e-11,1.5394215e-06,9.8486693e-11,1.4758714e-06,9.8486693e-11,1.4377409e-06,9.8486693e-11,1.4739418e-06
9.8586693e-11,1.5377521e-06,9.8586693e-11,1.4743251e-06,9.8586693e-11,1.4362013e-06,9.8586693e-11,1.4719954e-06
9.8686693e-11,1.5360884e-06,9.8686693e-11,1.4727843e-06,9.8686693e-11,1.4346672e-06,9.8686693e-11,1.4700569e-06
9.8786693e-11,1.5344305e-06,9.8786693e-11,1.4712488e-06,9.8786693e-11,1.4331385e-06,9.8786693e-11,1.4681262e-06
9.8886693e-11,1.5327783e-06,9.8886693e-11,1.4697188e-06,9.8886693e-11,1.4316153e-06,9.8886693e-11,1.4662034e-06
9.8986693e-11,1.5311319e-06,9.8986693e-11,1.4681941e-06,9.8986693e-11,1.4300974e-06,9.8986693e-11,1.4642883e-06
9.9086693e-11,1.5294911e-06,9.9086693e-11,1.4666747e-06,9.9086693e-11,1.4285849e-06,9.9086693e-11,1.462381e-06
9.9186693e-11,1.527856e-06,9.9186693e-11,1.4651606e-06,9.9186693e-11,1.4270777e-06,9.9186693e-11,1.4604814e-06
9.9286693e-11,1.5262265e-06,9.9286693e-11,1.4636517e-06,9.9286693e-11,1.4255759e-06,9.9286693e-11,1.4585895e-06
9.9386693e-11,1.5246026e-06,9.9386693e-11,1.4621482e-06,9.9386693e-11,1.4240794e-06,9.9386693e-11,1.4567052e-06
9.9486693e-11,1.5229843e-06,9.9486693e-11,1.4606498e-06,9.9486693e-11,1.4225881e-06,9.9486693e-11,1.4548285e-06
9.9586693e-11,1.5213716e-06,9.9586693e-11,1.4591567e-06,9.9586693e-11,1.4211021e-06,9.9586693e-11,1.4529594e-06
9.9686693e-11,1.5197644e-06,9.9686693e-11,1.4576687e-06,9.9686693e-11,1.4196213e-06,9.9686693e-11,1.4510978e-06
9.9786693e-11,1.5181627e-06,9.9786693e-11,1.4561859e-06,9.9786693e-11,1.4181457e-06,9.9786693e-11,1.4492437e-06
9.9886693e-11,1.5165664e-06,9.9886693e-11,1.4547082e-06,9.9886693e-11,1.4166752e-06,9.9886693e-11,1.4473971e-06
9.9986693e-11,1.5149757e-06,9.9986693e-11,1.4532356e-06,9.9986693e-11,1.41521e-06,9.9986693e-11,1.4455579e-06
1e-10,1.5147644e-06,1e-10,1.45304e-06,1e-10,1.4150154e-06,1e-10,1.4453137e-06

